Date,Open,High,Low,Close,Adj Close,Volume
2009-01-01,1055.000000,1370.000000,1055.000000,1300.000000,777.029846,250310600
2009-02-01,1275.000000,1310.000000,1055.000000,1130.000000,675.418274,179555680
2009-03-01,1085.000000,1600.000000,1060.000000,1425.000000,851.744019,347850560
2009-04-01,1460.000000,1870.000000,1435.000000,1800.000000,1075.887573,315555640
2009-05-01,1770.000000,2230.000000,1700.000000,2080.000000,1243.247925,360660600
2009-06-01,2195.000000,2580.000000,2080.000000,2380.000000,1422.562744,187350720
2009-07-01,2375.000000,2950.000000,2265.000000,2930.000000,1795.223022,315100600
2009-08-01,3040.000000,3195.000000,2810.000000,3015.000000,1847.303101,99020680
2009-09-01,3060.000000,3415.000000,2880.000000,3335.000000,2043.368042,61875640
2009-10-01,3350.000000,3530.000000,2995.000000,3130.000000,1917.764526,66575840
2009-11-01,3105.000000,3450.000000,2975.000000,3235.000000,2000.225098,14965760
2009-12-01,3260.000000,3560.000000,3175.000000,3470.000000,2145.527344,216105480
2010-01-01,3470.000000,3650.000000,3320.000000,3595.000000,2222.815918,56890720
2010-02-01,3540.000000,3705.000000,3275.000000,3625.000000,2241.365234,554620120
2010-03-01,3685.000000,4405.000000,3590.000000,4190.000000,2590.709229,817390000
2010-04-01,4450.000000,4815.000000,4190.000000,4715.000000,2915.320557,704625000
2010-05-01,4640.000000,4715.000000,3605.000000,4315.000000,2667.997559,1326890000
2010-06-01,4275.000000,5025.000000,4195.000000,4830.000000,2986.426514,804300000
2010-07-01,4750.000000,5280.000000,4590.000000,5070.000000,3191.854492,634810040
2010-08-01,4995.000000,5115.000000,4625.000000,4760.000000,2996.691406,1012990000
2010-09-01,4940.000000,6075.000000,4770.000000,5670.000000,3569.588623,740050000
2010-10-01,5960.000000,6020.000000,5550.000000,5700.000000,3588.475342,690400000
2010-11-01,5745.000000,5840.000000,5175.000000,5190.000000,3294.663818,866435000
2010-12-01,5245.000000,5490.000000,4880.000000,5455.000000,3462.887695,880095000
2011-01-01,5440.000000,5505.000000,4525.000000,4890.000000,3104.220459,1640775000
2011-02-01,4860.000000,5345.000000,4740.000000,5205.000000,3304.185059,1057650000
2011-03-01,5400.000000,5825.000000,5230.000000,5700.000000,3618.416748,892885000
2011-04-01,5790.000000,5850.000000,5360.000000,5615.000000,3564.456787,696275000
2011-05-01,5665.000000,6215.000000,5580.000000,5875.000000,3729.508301,694815000
2011-06-01,5910.000000,6425.000000,5595.000000,6355.000000,4112.721191,614770000
2011-07-01,6555.000000,7595.000000,6460.000000,7050.000000,4562.498535,632380000
2011-08-01,7165.000000,7275.000000,6085.000000,6615.000000,4280.982422,1228555000
2011-09-01,6615.000000,7180.000000,5500.000000,6365.000000,4119.191406,1098120000
2011-10-01,5895.000000,7000.000000,5730.000000,6900.000000,4465.423828,839465000
2011-11-01,6650.000000,7200.000000,6550.000000,7090.000000,4628.989746,581470000
2011-12-01,7090.000000,7500.000000,6830.000000,7400.000000,4831.384766,423615000
2012-01-01,7370.000000,7965.000000,7350.000000,7890.000000,5151.302246,494360030
2012-02-01,7770.000000,7920.000000,6710.000000,7085.000000,4625.725098,1143530000
2012-03-01,6965.000000,7420.000000,6875.000000,7395.000000,4828.120605,727165020
2012-04-01,7520.000000,7650.000000,7065.000000,7100.000000,4635.518555,526240000
2012-05-01,7175.000000,7425.000000,6420.000000,6430.000000,4198.082031,750155030
2012-06-01,6335.000000,7150.000000,6120.000000,6850.000000,4564.383789,785537500
2012-07-01,6900.000000,7100.000000,6250.000000,7000.000000,4664.335449,845421000
2012-08-01,7100.000000,7400.000000,6600.000000,6750.000000,4497.751953,556171500
2012-09-01,6900.000000,7550.000000,6700.000000,7400.000000,4930.868652,601609000
2012-10-01,7300.000000,8300.000000,7250.000000,8050.000000,5363.984863,779199500
2012-11-01,7900.000000,8000.000000,7200.000000,7250.000000,4870.117188,717484500
2012-12-01,7200.000000,7700.000000,6800.000000,7550.000000,5071.638672,723539003
2013-01-01,7550.000000,7900.000000,7300.000000,7350.000000,4937.290527,700187500
2013-02-01,7450.000000,8000.000000,7400.000000,7950.000000,5340.334473,572810503
2013-03-01,8100.000000,8300.000000,7500.000000,7900.000000,5306.748047,419113528
2013-04-01,7850.000000,8000.000000,7150.000000,7350.000000,4937.290527,33709076
2013-05-01,7350.000000,7550.000000,6900.000000,7050.000000,4735.768555,177927063
2013-06-01,7050.000000,7200.000000,6150.000000,7000.000000,4802.228027,152043559
2013-07-01,6900.000000,6950.000000,6300.000000,6500.000000,4459.211426,496932004
2013-08-01,6500.000000,6800.000000,5100.000000,6050.000000,4150.496582,577015000
2013-09-01,6100.000000,7500.000000,5400.000000,6450.000000,4424.910156,832056500
2013-10-01,6350.000000,7250.000000,6300.000000,6650.000000,4562.116699,483980000
2013-11-01,6650.000000,6850.000000,6150.000000,6250.000000,4328.441895,517920500
2013-12-01,6300.000000,6850.000000,6050.000000,6800.000000,4709.345215,400762000
2014-01-01,6800.000000,7400.000000,6250.000000,6425.000000,4449.637695,641026100
2014-02-01,6400.000000,7000.000000,6225.000000,6950.000000,4813.227051,748043500
2014-03-01,6850.000000,8000.000000,6725.000000,7375.000000,5107.560547,1092720908
2014-04-01,7500.000000,8050.000000,7350.000000,7425.000000,5142.187500,954074500
2014-05-01,7425.000000,7800.000000,7075.000000,7075.000000,4899.795410,705033900
2014-06-01,7225.000000,7525.000000,7075.000000,7275.000000,5141.128418,575640400
2014-07-01,7350.000000,8050.000000,7325.000000,7725.000000,5459.136719,706761700
2014-08-01,7725.000000,8000.000000,7550.000000,7575.000000,5353.133789,446880200
2014-09-01,7625.000000,7750.000000,6950.000000,7050.000000,4982.124023,558867600
2014-10-01,7000.000000,7075.000000,6325.000000,6775.000000,4787.787109,757329600
2014-11-01,6875.000000,7200.000000,6700.000000,7125.000000,5085.985352,371594900
2014-12-01,7100.000000,7475.000000,6850.000000,7425.000000,5300.131348,524268900
2015-01-01,7425.000000,8100.000000,7000.000000,7850.000000,5603.506348,709829400
2015-02-01,7800.000000,8175.000000,7450.000000,7850.000000,5603.506348,559918100
2015-03-01,7850.000000,8575.000000,7800.000000,8575.000000,6121.028320,879261500
2015-04-01,8575.000000,8575.000000,6700.000000,6850.000000,4889.684570,760281500
2015-05-01,6850.000000,7950.000000,6850.000000,7300.000000,5210.904297,501540600
2015-06-01,7300.000000,7350.000000,6550.000000,7075.000000,5156.941406,472451200
2015-07-01,7125.000000,7150.000000,6325.000000,6650.000000,4847.160645,325108300
2015-08-01,6475.000000,6875.000000,5450.000000,5925.000000,4318.710938,683210100
2015-09-01,5900.000000,6200.000000,4975.000000,5225.000000,3808.482910,492523100
2015-10-01,5250.000000,6875.000000,5075.000000,5900.000000,4350.658203,763511700
2015-11-01,5825.000000,6850.000000,5800.000000,5925.000000,4369.092773,729366400
2015-12-01,6050.000000,6600.000000,5800.000000,6000.000000,4424.397949,789763600
2016-01-01,6000.000000,6450.000000,5700.000000,6450.000000,4756.227051,913772000
2016-02-01,6500.000000,7150.000000,6050.000000,6800.000000,5014.317871,934001200
2016-03-01,6825.000000,7525.000000,6575.000000,7250.000000,5346.148438,729179100
2016-04-01,7350.000000,7675.000000,6600.000000,6725.000000,4959.011719,490904100
2016-05-01,6775.000000,6800.000000,6000.000000,6600.000000,4866.837891,685036900
2016-06-01,6625.000000,7400.000000,6500.000000,7400.000000,5551.085449,672788900
2016-07-01,7450.000000,7825.000000,6975.000000,7725.000000,5794.881348,787671900
2016-08-01,7900.000000,8650.000000,7650.000000,8150.000000,6113.693848,1055073500
2016-09-01,8100.000000,8875.000000,7700.000000,8250.000000,6188.708496,662744800
2016-10-01,8425.000000,8600.000000,8075.000000,8225.000000,6210.498535,551148700
2016-11-01,8250.000000,8400.000000,7300.000000,7550.000000,5700.821777,851674100
2016-12-01,7650.000000,8275.000000,7325.000000,8275.000000,6248.252441,539236900
2017-01-01,8275.000000,8275.000000,7900.000000,7950.000000,6002.853027,404148800
2017-02-01,8000.000000,8425.000000,7850.000000,8200.000000,6191.621582,532451100
2017-03-01,8225.000000,8800.000000,8100.000000,8625.000000,6512.528320,753674700
2017-04-01,8700.000000,9350.000000,8350.000000,8950.000000,6757.929199,469561600
2017-05-01,8950.000000,9050.000000,8325.000000,8750.000000,6606.912598,665206200
2017-06-01,8750.000000,9150.000000,8650.000000,8925.000000,6825.224609,414366600
2017-07-01,8950.000000,9025.000000,7900.000000,7975.000000,6098.729980,958700600
2017-08-01,7975.000000,8050.000000,7650.000000,7875.000000,6022.256348,800035700
2017-09-01,7875.000000,7950.000000,7625.000000,7900.000000,6041.375977,568033200
2017-10-01,7900.000000,8525.000000,7800.000000,8000.000000,6117.849121,495661800
2017-11-01,8000.000000,8600.000000,7975.000000,7975.000000,6141.351563,540093500
2017-12-01,7975.000000,8475.000000,7975.000000,8300.000000,6391.625977,544261700
2018-01-01,8300.000000,8750.000000,8000.000000,8500.000000,6545.641602,611895000
2018-02-01,8525.000000,8750.000000,8000.000000,8075.000000,6218.359863,566373300
2018-03-01,8100.000000,8200.000000,7050.000000,7300.000000,5621.550293,779054200
2018-04-01,7350.000000,7975.000000,7150.000000,7150.000000,5506.039551,322634300
2018-05-01,7150.000000,7400.000000,6525.000000,6900.000000,5313.520996,723639700
2018-06-01,6900.000000,7100.000000,6275.000000,6600.000000,5174.972168,546483000
2018-07-01,6650.000000,7150.000000,6100.000000,7150.000000,5606.219727,483328300
2018-08-01,7150.000000,7600.000000,6600.000000,7250.000000,5684.628418,578050500
2018-09-01,7275.000000,7575.000000,6600.000000,7350.000000,5763.037109,587864400
2018-10-01,7225.000000,7900.000000,6700.000000,7900.000000,6194.284668,623905000
2018-11-01,7925.000000,8625.000000,7825.000000,8550.000000,6761.279297,798429400
2018-12-01,8700.000000,8775.000000,8050.000000,8225.000000,6504.272461,634136700
2019-01-01,8225.000000,8550.000000,7950.000000,8450.000000,6682.200684,834903800
2019-02-01,8475.000000,8500.000000,7150.000000,7150.000000,5654.169922,818491900
2019-03-01,7250.000000,7400.000000,7000.000000,7300.000000,5772.789063,729641400
2019-04-01,7375.000000,8025.000000,7275.000000,7625.000000,6029.796387,576689800
2019-05-01,7625.000000,7675.000000,6625.000000,7450.000000,5891.407715,701733600
2019-06-01,7450.000000,7700.000000,7225.000000,7450.000000,6016.295410,420428600
2019-07-01,7475.000000,7525.000000,7000.000000,7000.000000,5652.895020,673322800
2019-08-01,7000.000000,7100.000000,6250.000000,6675.000000,5390.439453,787575000
2019-09-01,6725.000000,6925.000000,6375.000000,6600.000000,5329.872559,489647800
2019-10-01,6550.000000,7000.000000,6250.000000,6950.000000,5612.517578,530412100
2019-11-01,6975.000000,6975.000000,6350.000000,6500.000000,5296.102051,597144800
2019-12-01,6500.000000,7025.000000,6475.000000,6925.000000,5642.385742,492229100
2020-01-01,6925.000000,7250.000000,6350.000000,6350.000000,5173.884277,543493500
2020-02-01,6275.000000,6550.000000,5525.000000,5525.000000,4501.686523,804064700
2020-03-01,5700.000000,6050.000000,3220.000000,3900.000000,3177.661377,1438735000
2020-04-01,3880.000000,4250.000000,3450.000000,3850.000000,3136.922119,1268839600
2020-05-01,3850.000000,4770.000000,3530.000000,4770.000000,3886.523438,1229814700
