Date,Open,High,Low,Close,Adj Close,Volume
2009-01-01,82.948853,83.439674,82.948853,83.439674,69.762108,611281
2009-02-01,83.439674,83.439674,83.439674,83.439674,69.762108,0
2009-03-01,83.439674,83.439674,73.623245,78.531464,65.658478,764208
2009-04-01,78.531464,115.343086,78.531464,115.343086,96.435890,5042929
2009-05-01,133.748901,134.975952,112.888977,115.343086,96.435890,35257469
2009-06-01,117.797195,117.797195,107.980759,114.116028,95.409966,4605070
2009-07-01,114.116028,115.343086,110.434868,115.343086,96.435890,1772899
2009-08-01,112.888977,120.251297,112.888977,115.343086,96.435890,91662910
2009-09-01,115.343086,133.748901,115.343086,126.386574,105.669098,5287457
2009-10-01,125.159515,125.159515,120.251297,121.478355,101.565437,519820
2009-11-01,121.478355,155.835876,110.434868,138.657104,115.928223,23868261
2009-12-01,134.975952,146.019440,106.753708,107.980759,90.280396,24367385
2010-01-01,107.980759,121.478355,107.980759,107.980759,95.116844,4227828
2010-02-01,107.980759,132.521835,107.980759,132.521835,116.734299,1599359
2010-03-01,127.613625,142.338272,122.705406,122.705406,108.087318,12254961
2010-04-01,126.386574,128.840683,107.980759,115.343086,101.602089,15392557
2010-05-01,116.570137,117.797195,78.531464,104.299599,93.829002,188041833
2010-06-01,103.072540,110.434868,96.201042,101.845490,91.621254,150859283
2010-07-01,100.618439,107.980759,97.673508,97.673508,87.868103,15687980
2010-08-01,97.673508,144.792389,95.710220,116.570137,104.867691,84389108
2010-09-01,106.753708,191.420441,106.753708,160.744080,144.607010,364490860
2010-10-01,168.106415,177.922836,157.062927,166.879349,150.126373,170510006
2010-11-01,163.198196,171.787567,125.159515,134.975952,121.425758,67855607
2010-12-01,142.338272,169.333466,133.748901,168.106415,154.222656,155973157
2011-01-01,185.285172,203.690979,168.106415,186.512222,171.108307,233037812
2011-02-01,186.512222,188.966324,176.695786,181.604004,166.605499,30958293
2011-03-01,181.604004,198.782761,158.289978,193.874542,177.862610,90216072
2011-04-01,202.463928,217.188568,188.966324,214.734467,196.999725,118423875
2011-05-01,212.280350,233.140274,201.236877,213.507416,195.874023,96369020
2011-06-01,213.507416,214.734467,182.831055,192.647491,176.736908,43345685
2011-07-01,190.193390,192.647491,166.879349,176.695786,162.102631,14954516
2011-08-01,182.831055,193.874542,133.748901,188.966324,173.359756,37477973
2011-09-01,188.966324,198.782761,152.154709,179.149902,164.354065,38282746
2011-10-01,159.517029,176.695786,142.338272,143.565323,131.708389,12784685
2011-11-01,139.884171,144.792389,112.888977,112.888977,103.999519,8282031
2011-12-01,112.888977,127.613625,103.072540,127.613625,117.564682,21952985
2012-01-01,139.884171,147.246490,110.434868,112.888977,103.999519,17053038
2012-02-01,117.797195,117.797195,107.980759,110.434868,101.738670,13966377
2012-03-01,109.207809,121.478355,99.391380,107.980759,99.477814,76708150
2012-04-01,109.207809,114.116028,99.391380,106.753708,98.347389,22554018
2012-05-01,106.753708,106.753708,88.347893,93.256111,85.912651,10329618
2012-06-01,93.256111,100.618439,88.347893,91.783646,84.556145,8129226
2012-07-01,91.783646,91.783646,81.967216,85.893784,79.130081,11990099
2012-08-01,85.893784,126.386574,82.458031,119.024246,109.651680,25396191
2012-09-01,123.932465,127.613625,103.072540,117.797195,108.521255,9443349
2012-10-01,117.797195,127.613625,116.570137,126.386574,116.434258,6794729
2012-11-01,122.705406,148.473541,107.980759,148.473541,136.782013,23358791
2012-12-01,148.473541,214.734467,117.797195,171.787567,158.260162,140733466
2013-01-01,171.787567,208.599197,142.338272,152.154709,140.173264,9066430
2013-02-01,150.927658,152.154709,112.888977,132.521835,122.086395,4268353
2013-03-01,132.521835,137.430054,127.613625,134.975952,124.347252,1528050
2013-04-01,134.975952,147.246490,130.067734,147.246490,135.651535,68436266
2013-05-01,147.246490,171.787567,123.932465,126.386574,116.434258,5531785
2013-06-01,121.478355,147.246490,109.207809,134.975952,124.347252,6071635
2013-07-01,134.975952,157.062927,127.613625,130.067734,119.825554,9361853
2013-08-01,130.067734,157.062927,114.116028,127.613625,117.564682,21199147
2013-09-01,127.613625,240.502594,127.613625,191.420441,176.347031,30561000
2013-10-01,191.420441,191.420441,147.246490,161.971146,149.216736,27240038
2013-11-01,163.198196,179.149902,139.884171,147.246490,135.651535,29654357
2013-12-01,146.019440,147.246490,136.203003,146.019440,134.521118,21576066
2014-01-01,146.019440,147.246490,132.521835,142.338272,131.129837,9162181
2014-02-01,142.338272,142.338272,120.251297,124.423286,114.625565,8471502
2014-03-01,120.251297,127.613625,109.944046,114.852264,105.808212,12908959
2014-04-01,113.134384,123.196228,110.434868,122.705406,113.042961,44810569
2014-05-01,122.705406,132.521835,120.251297,129.576904,119.373375,55443760
2014-06-01,128.840683,130.067734,123.687050,128.104446,118.016861,85536156
2014-07-01,130.067734,134.975952,128.104446,132.521835,122.522392,191835467
2014-08-01,132.521835,159.517029,130.067734,159.271622,147.253769,8009016
2014-09-01,151.173065,159.517029,147.246490,157.062927,145.211731,2477474
2014-10-01,157.062927,159.517029,157.062927,157.062927,145.211731,309684
2014-11-01,157.062927,157.062927,145.037796,147.246490,136.135986,7843989
2014-12-01,147.246490,151.663879,142.338272,147.246490,136.135986,15704277
2015-01-01,147.246490,152.154709,147.246490,147.246490,136.135986,13603718
2015-02-01,147.246490,148.964371,143.565323,148.718948,137.497330,4296876
2015-03-01,148.718948,148.718948,142.338272,147.246490,136.135986,6283340
2015-04-01,147.246490,154.608810,144.792389,154.608810,142.942795,12161239
2015-05-01,154.608810,198.782761,147.246490,172.278397,159.279129,17158978
2015-06-01,172.278397,172.278397,164.425247,164.425247,152.018539,5248340
2015-07-01,164.425247,171.787567,159.517029,171.787567,159.697250,165028
2015-08-01,171.787567,171.787567,147.246490,171.296753,159.240967,5441893
2015-09-01,171.296753,181.604004,155.345047,177.922836,165.400696,448224
2015-10-01,181.604004,181.604004,168.106415,168.106415,156.275146,3025537
2015-11-01,166.879349,166.879349,164.425247,166.879349,155.134476,154840
2015-12-01,166.879349,169.088058,166.879349,169.088058,157.187729,4074
2016-01-01,169.088058,171.787567,166.879349,171.787567,159.697250,230225
2016-02-01,171.787567,179.149902,169.333466,171.787567,159.697250,287272
2016-03-01,171.787567,176.695786,166.879349,174.241684,161.978668,10496684
2016-04-01,174.241684,230.686172,171.787567,230.686172,214.450577,672340
2016-05-01,245.410812,245.410812,220.869736,220.869736,205.325027,486934
2016-06-01,220.869736,265.043671,216.943161,225.777954,209.887802,609181
2016-07-01,225.777954,304.309418,225.777954,299.401184,280.988068,3265947
2016-08-01,299.401184,537.449707,290.811829,534.995605,502.093445,198306245
2016-09-01,534.995605,683.469116,523.952087,677.333862,635.677856,640603372
2016-10-01,677.333862,909.247070,677.333862,876.116638,832.205444,753998947
2016-11-01,876.116638,985.324463,867.527222,980.416199,931.277466,777826340
2016-12-01,980.416199,1014.773743,976.735046,1013.546692,962.747559,651523837
2017-01-01,1013.546692,1088.396973,1011.092590,1088.396973,1033.846313,838108933
2017-02-01,1088.396973,1168.155518,1088.396973,1157.112061,1099.117432,830975994
2017-03-01,1157.112061,1179.198975,1149.749634,1176.744873,1117.766113,1472769217
2017-04-01,1176.744873,1325.218384,1175.517822,1301.904419,1236.652588,1009059017
2017-05-01,1301.904419,1422.155640,1254.049316,1295.769165,1230.824585,1612172200
2017-06-01,1295.769165,1296.996216,1166.928467,1279.817383,1237.005249,891533637
2017-07-01,1279.817383,1336.261963,1277.363281,1330.126587,1285.631470,1050874612
2017-08-01,1330.126587,1336.261963,1048.750000,1057.500000,1022.124878,1191299534
2017-09-01,1057.500000,1205.000000,1035.000000,1191.250000,1151.400635,999478000
2017-10-01,1191.250000,1420.000000,1160.000000,1420.000000,1372.498535,841124000
2017-11-01,1420.000000,1468.750000,1352.500000,1368.750000,1331.170044,826962000
2017-12-01,1368.750000,1500.000000,1331.250000,1500.000000,1458.816650,470573200
2018-01-01,1500.000000,1643.750000,1331.250000,1631.250000,1586.462891,609457600
2018-02-01,1631.250000,1668.750000,1418.750000,1537.500000,1495.287109,379243200
2018-03-01,1525.000000,1568.750000,1375.000000,1556.250000,1513.522217,421256400
2018-04-01,1556.250000,1593.750000,1493.750000,1512.500000,1470.973511,207108000
2018-05-01,1512.500000,1606.250000,1387.500000,1462.500000,1422.346191,401686000
2018-06-01,1462.500000,1468.750000,1268.750000,1400.000000,1370.763306,178458000
2018-07-01,1400.000000,1400.000000,1205.000000,1250.000000,1223.895752,166205200
2018-08-01,1250.000000,1375.000000,1220.000000,1375.000000,1346.285278,194105200
2018-09-01,1337.500000,1343.750000,1172.500000,1230.000000,1204.313477,262696400
2018-10-01,1230.000000,1230.000000,1075.000000,1202.500000,1177.387817,198248400
2018-11-01,1202.500000,1343.750000,1135.000000,1331.250000,1309.822388,199155600
2018-12-01,1343.750000,1481.250000,1281.250000,1481.250000,1457.408081,128306000
2019-01-01,1481.250000,1512.500000,1343.750000,1468.750000,1445.109253,200407600
2019-02-01,1475.000000,1481.250000,1337.500000,1425.000000,1402.063354,127817200
2019-03-01,1425.000000,1506.250000,1368.750000,1387.500000,1365.166992,134192400
2019-04-01,1400.000000,1437.500000,1225.000000,1275.000000,1254.477783,275065200
2019-05-01,1275.000000,1400.000000,1180.000000,1275.000000,1254.477783,296191600
2019-06-01,1275.000000,1275.000000,1170.000000,1242.500000,1227.552856,327855600
2019-07-01,1237.500000,1575.000000,1172.500000,1568.750000,1549.878052,753068800
2019-08-01,1568.750000,2212.500000,1562.500000,2206.250000,2179.708984,910464400
2019-09-01,2206.250000,2337.500000,1925.000000,2050.000000,2025.338623,660579200
2019-10-01,2043.750000,2481.250000,1881.250000,2375.000000,2346.428711,568360800
2019-11-01,2381.250000,2462.500000,2181.250000,2337.500000,2310.647949,492446800
2019-12-01,2325.000000,2650.000000,2325.000000,2593.750000,2563.954102,446746800
2020-01-01,2593.750000,2618.750000,2193.750000,2193.750000,2168.549316,531687600
2020-02-01,2193.750000,2375.000000,1762.500000,2000.000000,1977.024902,302339600
2020-03-01,2000.000000,2006.250000,1306.250000,1312.500000,1297.422485,191847200
2020-04-01,1325.000000,2262.500000,1256.250000,2243.750000,2217.974854,363044000
2020-05-01,2243.750000,2243.750000,1568.750000,1831.250000,1810.213379,235722000
2020-06-01,1831.250000,1868.750000,1575.000000,1643.750000,1624.867310,243855200
2020-07-01,1650.000000,1875.000000,1612.500000,1831.250000,1810.213379,376160400
2020-08-01,1831.250000,1906.250000,1750.000000,1781.250000,1760.787842,239926400
2020-09-01,1781.250000,1825.000000,1587.500000,1800.000000,1779.322388,260190800
2020-10-01,1812.500000,2012.500000,1800.000000,2000.000000,1977.024902,247250000
2020-11-01,2000.000000,2343.750000,1962.500000,2325.000000,2298.291504,260106800
2020-12-01,2312.500000,2525.000000,2225.000000,2268.750000,2242.687744,239383600
2021-01-01,2268.750000,2618.750000,2243.750000,2543.750000,2514.528564,266877600
2021-02-01,2550.000000,2837.500000,2412.500000,2437.500000,2409.499023,312798800
2021-03-01,2431.250000,2831.250000,2325.000000,2781.250000,2749.300293,233850400
2021-04-01,2793.750000,2812.500000,2456.250000,2518.750000,2489.815674,106932800
2021-05-01,2518.750000,2537.500000,1856.250000,1981.250000,1964.532104,263837200
2021-06-01,1981.250000,2525.000000,1900.000000,2456.250000,2435.524170,288878400
2021-07-01,2462.500000,2525.000000,2125.000000,2350.000000,2342.579590,277585200
2021-08-01,2362.500000,2375.000000,1937.500000,1962.500000,1956.303223,209166000
2021-09-01,1968.750000,1968.750000,1700.000000,1800.000000,1794.316284,361939200
2021-10-01,1793.750000,1956.250000,1725.000000,1900.000000,1894.000610,425830400
2021-11-01,1912.500000,1931.250000,1737.500000,1768.750000,1763.165039,247043200
2021-12-01,1762.500000,1850.000000,1700.000000,1831.250000,1825.467651,227242000
2022-01-01,1831.250000,2206.250000,1793.750000,2206.250000,2199.283691,255865200
2022-02-01,2206.250000,2700.000000,2200.000000,2256.250000,2249.125732,482876800
2022-03-01,2262.500000,2525.000000,2056.250000,2525.000000,2517.027100,354217200
2022-04-01,2525.000000,2781.250000,2500.000000,2512.500000,2504.566406,293774000
2022-05-01,2512.500000,2606.250000,2437.500000,2556.250000,2549.998535,148345200
2022-06-01,2556.250000,2581.250000,2206.250000,2250.000000,2244.497559,239465200
2022-07-01,2250.000000,2443.750000,2118.750000,2375.000000,2369.191650,304618400
2022-08-01,2362.500000,2440.000000,2180.000000,2440.000000,2434.032715,266103300
2022-09-01,2370.000000,2650.000000,2290.000000,2400.000000,2394.130615,377299100
2022-10-01,2400.000000,2500.000000,2360.000000,2440.000000,2434.032715,362531700
2022-11-01,2430.000000,2440.000000,2270.000000,2390.000000,2384.155029,239598500
2022-12-01,2380.000000,2610.000000,2300.000000,2570.000000,2563.714844,233679800
2023-01-01,2550.000000,2560.000000,2300.000000,2310.000000,2304.350830,200015000
2023-02-01,2310.000000,2350.000000,2280.000000,2310.000000,2304.350830,188750000
2023-03-01,2320.000000,2360.000000,2130.000000,2340.000000,2334.277344,194143000
2023-04-01,2330.000000,2360.000000,2200.000000,2360.000000,2354.228516,110470900
2023-05-01,2360.000000,2360.000000,2060.000000,2140.000000,2134.766357,171720000
2023-06-01,2140.000000,2140.000000,2010.000000,2100.000000,2100.000000,197074100
2023-07-01,2100.000000,2150.000000,2030.000000,2120.000000,2120.000000,125434500
2023-08-01,2100.000000,2250.000000,2050.000000,2180.000000,2180.000000,209989700
2023-09-01,2180.000000,2760.000000,1995.000000,2530.000000,2530.000000,368367000
2023-10-01,2530.000000,2980.000000,2520.000000,2980.000000,2980.000000,367590400
2023-11-01,3000.000000,3210.000000,2840.000000,2950.000000,2950.000000,476879000
2023-12-01,2950.000000,6125.000000,2860.000000,5250.000000,5250.000000,1028908400
