Date,Open,High,Low,Close,Adj Close,Volume
2009-01-01,465.000000,565.000000,460.000000,490.000000,376.820770,2389772000
2009-02-01,480.000000,515.000000,430.000000,440.000000,338.369629,1119579000
2009-03-01,430.000000,500.000000,410.000000,470.000000,361.440308,1172468000
2009-04-01,470.000000,650.000000,450.000000,640.000000,492.174072,4233712000
2009-05-01,640.000000,975.000000,620.000000,890.000000,684.429565,1979161000
2009-06-01,900.000000,995.000000,810.000000,945.000000,726.725769,1947856000
2009-07-01,940.000000,1175.000000,865.000000,1137.500000,874.762451,1830794000
2009-08-01,1150.000000,1362.500000,1087.500000,1250.000000,961.277405,1933641000
2009-09-01,1250.000000,1525.000000,1187.500000,1512.500000,1163.145752,1515347000
2009-10-01,1525.000000,1650.000000,1350.000000,1537.500000,1182.371460,846840000
2009-11-01,1487.500000,1625.000000,1462.500000,1537.500000,1182.371460,450884000
2009-12-01,1587.500000,1812.500000,1537.500000,1775.000000,1365.013916,457936000
2010-01-01,1775.000000,1950.000000,1700.000000,1800.000000,1384.239624,661310000
2010-02-01,1800.000000,1975.000000,1687.500000,1900.000000,1461.141724,560220000
2010-03-01,1950.000000,2112.500000,1850.000000,1887.500000,1451.528931,654540000
2010-04-01,1875.000000,1975.000000,1850.000000,1950.000000,1499.593140,784036000
2010-05-01,1937.500000,1975.000000,1650.000000,1825.000000,1403.465088,1201329000
2010-06-01,1837.500000,2112.500000,1737.500000,2075.000000,1595.720581,886408000
2010-07-01,2050.000000,2362.500000,2050.000000,2312.500000,1778.363403,653504000
2010-08-01,2337.500000,2425.000000,2050.000000,2275.000000,1749.524902,1490839000
2010-09-01,2287.500000,2900.000000,2225.000000,2725.000000,2095.585205,1194031000
2010-10-01,2725.000000,3100.000000,2575.000000,2850.000000,2191.712158,1330318000
2010-11-01,2775.000000,2875.000000,2500.000000,2550.000000,1961.005981,381009000
2010-12-01,2550.000000,2600.000000,2200.000000,2337.500000,1797.588867,532808000
2011-01-01,2362.500000,2575.000000,2175.000000,2287.500000,1759.137695,452165000
2011-02-01,2300.000000,2337.500000,2150.000000,2287.500000,1759.137695,204375000
2011-03-01,2375.000000,2650.000000,2300.000000,2650.000000,2037.908081,278507000
2011-04-01,2600.000000,2725.000000,2550.000000,2700.000000,2076.359131,198088000
2011-05-01,2650.000000,2700.000000,2525.000000,2525.000000,1941.780762,190919000
2011-06-01,2600.000000,2725.000000,2462.500000,2700.000000,2076.359131,152846000
2011-07-01,2800.000000,2900.000000,2700.000000,2900.000000,2281.048584,178478000
2011-08-01,3000.000000,3000.000000,2650.000000,2650.000000,2084.406250,223336000
2011-09-01,2650.000000,2800.000000,1900.000000,2462.500000,1936.924805,293389000
2011-10-01,2375.000000,2875.000000,2325.000000,2650.000000,2084.406250,67600000
2011-11-01,2487.500000,2650.000000,2437.500000,2575.000000,2025.413696,122863000
2011-12-01,2575.000000,2600.000000,2437.500000,2600.000000,2045.078491,30323000
2012-01-01,2575.000000,2675.000000,2487.500000,2550.000000,2005.749878,99265006
2012-02-01,2600.000000,2825.000000,2525.000000,2825.000000,2222.056152,137848000
2012-03-01,2800.000000,2850.000000,2575.000000,2725.000000,2143.398926,94992004
