Date,Open,High,Low,Close,Adj Close,Volume
2012-08-01,1590.000000,1610.000000,1530.000000,1550.000000,1283.737671,1121647500
2012-09-01,1590.000000,1630.000000,1550.000000,1580.000000,1308.584473,1062192500
2012-10-01,1570.000000,1650.000000,1560.000000,1640.000000,1358.277466,1111487500
2012-11-01,1660.000000,1880.000000,1630.000000,1760.000000,1457.663574,933685000
2012-12-01,1900.000000,1900.000000,1750.000000,1840.000000,1523.921021,894935030
2013-01-01,1840.000000,1950.000000,1770.000000,1930.000000,1605.813721,1162540015
2013-02-01,1970.000000,2260.000000,1930.000000,2200.000000,1830.460815,1077817515
2013-03-01,2140.000000,2280.000000,2100.000000,2280.000000,1897.023193,1058662500
2013-04-01,2200.000000,2250.000000,2090.000000,2150.000000,1788.859497,1261327515
2013-05-01,2140.000000,2230.000000,2070.000000,2070.000000,1722.297485,1159540000
2013-06-01,2070.000000,2070.000000,1780.000000,2000.000000,1674.965820,2316737500
2013-07-01,1990.000000,2090.000000,1820.000000,2080.000000,1741.964478,1019137500
2013-08-01,2080.000000,2190.000000,1700.000000,1810.000000,1515.843994,1242002500
2013-09-01,1820.000000,2500.000000,1690.000000,2000.000000,1674.965820,1553265000
2013-10-01,1950.000000,2160.000000,1950.000000,2090.000000,1750.339600,1027487500
2013-11-01,2050.000000,2130.000000,1910.000000,1930.000000,1616.342163,1133490000
2013-12-01,1930.000000,1970.000000,1850.000000,1920.000000,1615.422974,870360000
2014-01-01,1920.000000,2070.000000,1850.000000,1985.000000,1670.111938,1709004500
2014-02-01,1980.000000,2110.000000,1940.000000,2045.000000,1720.593750,1462873000
2014-03-01,2040.000000,2225.000000,2030.000000,2120.000000,1783.696045,1877709000
2014-04-01,2140.000000,2250.000000,2085.000000,2200.000000,1851.005249,1843130000
2014-05-01,2200.000000,2305.000000,2155.000000,2155.000000,1825.591187,1142868500
2014-06-01,2230.000000,2280.000000,2140.000000,2200.000000,1863.712280,1097798500
2014-07-01,2200.000000,2360.000000,2175.000000,2320.000000,1965.369629,1503174000
2014-08-01,2320.000000,2370.000000,2190.000000,2240.000000,1897.598389,905602000
2014-09-01,2340.000000,2625.000000,2325.000000,2615.000000,2215.276855,1496187000
2014-10-01,2605.000000,2715.000000,2410.000000,2610.000000,2211.040527,1452055000
2014-11-01,2615.000000,2705.000000,2500.000000,2620.000000,2219.512451,1191111000
2014-12-01,2640.000000,2685.000000,2565.000000,2625.000000,2223.748779,1026938000
2015-01-01,2625.000000,2685.000000,2560.000000,2675.000000,2274.689209,1180897500
2015-02-01,2670.000000,2910.000000,2650.000000,2820.000000,2397.989990,1152857500
2015-03-01,2830.000000,2965.000000,2805.000000,2965.000000,2521.291260,1522251500
2015-04-01,2975.000000,3120.000000,2580.000000,2695.000000,2291.695801,2068518500
2015-05-01,2695.000000,2900.000000,2680.000000,2825.000000,2418.146240,1399855000
2015-06-01,2800.000000,2825.000000,2610.000000,2700.000000,2311.148438,1417973500
2015-07-01,2720.000000,2780.000000,2530.000000,2620.000000,2242.669922,1123814500
2015-08-01,2585.000000,2780.000000,2200.000000,2580.000000,2208.431152,1837630500
2015-09-01,2570.000000,2570.000000,2260.000000,2455.000000,2101.433105,1291060500
2015-10-01,2460.000000,2755.000000,2375.000000,2580.000000,2208.431152,1732905000
2015-11-01,2560.000000,2750.000000,2475.000000,2475.000000,2118.553223,1479289500
2015-12-01,2540.000000,2760.000000,2540.000000,2660.000000,2286.602051,1244290000
2016-01-01,2660.000000,2710.000000,2550.000000,2620.000000,2252.217041,1877079000
2016-02-01,2620.000000,2715.000000,2575.000000,2695.000000,2316.688965,2126012500
2016-03-01,2695.000000,2785.000000,2610.000000,2660.000000,2286.602051,1749028500
2016-04-01,2660.000000,2690.000000,2555.000000,2610.000000,2243.621338,1081937000
2016-05-01,2620.000000,2660.000000,2575.000000,2600.000000,2253.153320,1601556000
2016-06-01,2620.000000,2690.000000,2525.000000,2665.000000,2309.482422,1820216500
2016-07-01,2675.000000,2935.000000,2640.000000,2890.000000,2504.466797,2433539000
2016-08-01,2875.000000,3100.000000,2875.000000,3010.000000,2608.458008,2503034000
2016-09-01,2970.000000,3200.000000,2960.000000,3140.000000,2721.115234,2113613500
2016-10-01,3190.000000,3240.000000,3070.000000,3105.000000,2690.785156,1528542500
2016-11-01,3100.000000,3130.000000,2790.000000,2860.000000,2478.468506,2331720500
2016-12-01,2860.000000,3110.000000,2825.000000,3100.000000,2686.451904,1934166500
2017-01-01,3100.000000,3175.000000,2990.000000,3060.000000,2664.833008,1060211500
2017-02-01,3100.000000,3140.000000,3000.000000,3090.000000,2690.958740,1281602000
2017-03-01,3080.000000,3400.000000,3070.000000,3310.000000,2882.547852,2253395500
2017-04-01,3315.000000,3600.000000,3315.000000,3550.000000,3091.554199,1549815500
2017-05-01,3550.000000,3710.000000,3360.000000,3430.000000,3009.601563,3121828500
2017-06-01,3430.000000,3665.000000,3430.000000,3630.000000,3185.088135,1885510000
2017-07-01,3680.000000,3800.000000,3615.000000,3740.000000,3281.606201,1522488500
2017-08-01,3775.000000,3840.000000,3700.000000,3790.000000,3325.477539,1109861000
2017-09-01,3790.000000,4075.000000,3735.000000,4060.000000,3562.385254,1489716500
2017-10-01,4110.000000,4275.000000,4010.000000,4180.000000,3667.677002,1669109000
2017-11-01,4200.000000,4325.000000,4070.000000,4070.000000,3571.159424,1777042500
2017-12-01,4070.000000,4550.000000,4070.000000,4380.000000,3857.653809,1395856500
2018-01-01,4380.000000,4690.000000,4265.000000,4545.000000,4002.975586,1685130000
2018-02-01,4570.000000,4940.000000,4570.000000,4635.000000,4082.242920,1474075000
2018-03-01,4620.000000,4760.000000,4505.000000,4660.000000,4104.260742,1852434000
2018-04-01,4690.000000,4730.000000,4290.000000,4420.000000,3892.883057,754927500
2018-05-01,4420.000000,4610.000000,4295.000000,4540.000000,4029.028809,1732935000
2018-06-01,4540.000000,4630.000000,4165.000000,4295.000000,3811.604248,1298672500
2018-07-01,4330.000000,4725.000000,4120.000000,4655.000000,4131.085938,1443882500
2018-08-01,4680.000000,5095.000000,4605.000000,4960.000000,4401.759277,1706437500
2018-09-01,5010.000000,5040.000000,4720.000000,4830.000000,4286.390137,1446666000
2018-10-01,4800.000000,4840.000000,4435.000000,4730.000000,4197.644043,1440714500
2018-11-01,4770.000000,5240.000000,4670.000000,5210.000000,4623.621094,1943114500
2018-12-01,5215.000000,5395.000000,4980.000000,5200.000000,4614.747070,1697623000
2019-01-01,5200.000000,5640.000000,5115.000000,5635.000000,5017.158691,1859122000
2019-02-01,5680.000000,5750.000000,5335.000000,5515.000000,4910.316406,1493339500
2019-03-01,5565.000000,5600.000000,5425.000000,5510.000000,4905.865234,790477000
2019-04-01,5550.000000,5805.000000,5450.000000,5750.000000,5119.550293,989206000
2019-05-01,5750.000000,5895.000000,5140.000000,5820.000000,5229.245117,1700900500
2019-06-01,5820.000000,6190.000000,5790.000000,5995.000000,5386.481445,1178851500
2019-07-01,5995.000000,6290.000000,5865.000000,6190.000000,5561.687988,1048706500
2019-08-01,6190.000000,6270.000000,5765.000000,6100.000000,5480.823242,1525333000
2019-09-01,6100.000000,6105.000000,5780.000000,6070.000000,5453.868652,1255296000
2019-10-01,6010.000000,6325.000000,5950.000000,6290.000000,5651.537598,1249113500
2019-11-01,6300.000000,6380.000000,6210.000000,6280.000000,5642.552734,1296823000
2019-12-01,6280.000000,6800.000000,6270.000000,6685.000000,6006.443359,1275070500
2020-01-01,6685.000000,7060.000000,6480.000000,6480.000000,5840.677246,1551656000
2020-02-01,6480.000000,6820.000000,6035.000000,6290.000000,5669.422363,2120977500
2020-03-01,6290.000000,6540.000000,4325.000000,5525.000000,4979.897461,3403123000
2020-04-01,5560.000000,6100.000000,4800.000000,5170.000000,4659.922363,2545355000
2020-05-01,5170.000000,5400.000000,4680.000000,5190.000000,4758.818848,2378008000
2020-06-01,5190.000000,5995.000000,5190.000000,5695.000000,5221.862793,2216937000
2020-07-01,5700.000000,6265.000000,5675.000000,6240.000000,5721.584961,1503022500
2020-08-01,6220.000000,6600.000000,5825.000000,6275.000000,5753.677246,1099871500
2020-09-01,6280.000000,6560.000000,5390.000000,5420.000000,4969.710449,2821163000
2020-10-01,5485.000000,5900.000000,5440.000000,5790.000000,5308.971191,1463911000
2020-11-01,5760.000000,6650.000000,5720.000000,6205.000000,5689.492676,2529672000
2020-12-01,6220.000000,7000.000000,6220.000000,6770.000000,6207.552246,2005640000
2021-01-01,6770.000000,7380.000000,6705.000000,6760.000000,6217.159668,1834336000
2021-02-01,6760.000000,7055.000000,6595.000000,6710.000000,6171.175293,1413109500
2021-03-01,6830.000000,7160.000000,6145.000000,6215.000000,5715.924316,2371572500
2021-04-01,6215.000000,6460.000000,5980.000000,6405.000000,5890.666992,1974207500
2021-05-01,6480.000000,6500.000000,6260.000000,6375.000000,5945.263184,1683020000
2021-06-01,6375.000000,6620.000000,6000.000000,6025.000000,5618.856445,1580537000
2021-07-01,6060.000000,6190.000000,5960.000000,5970.000000,5567.563965,1220667000
2021-08-01,6060.000000,6760.000000,5905.000000,6550.000000,6108.466797,1771916500
2021-09-01,6550.000000,7000.000000,6410.000000,7000.000000,6528.132324,1465856000
2021-10-01,6900.000000,8250.000000,6710.000000,7475.000000,6971.112793,2017737600
2021-11-01,7550.000000,7750.000000,7175.000000,7275.000000,6784.594238,1544359400
2021-12-01,7275.000000,7525.000000,7275.000000,7300.000000,6830.754883,1280505100
2022-01-01,7325.000000,7950.000000,7300.000000,7625.000000,7134.863281,1472535200
2022-02-01,7625.000000,8175.000000,7625.000000,8050.000000,7532.544434,1312503600
2022-03-01,8000.000000,8300.000000,7650.000000,7975.000000,7462.365723,2254595300
2022-04-01,8075.000000,8250.000000,7625.000000,8125.000000,7719.240234,1705910600
2022-05-01,8125.000000,8125.000000,7250.000000,7750.000000,7362.967773,2608979400
2022-06-01,7750.000000,7750.000000,7250.000000,7250.000000,6887.937012,2042126700
2022-07-01,7300.000000,7475.000000,7000.000000,7350.000000,6982.943359,1422575700
2022-08-01,7350.000000,8275.000000,7350.000000,8200.000000,7790.494141,2055623100
2022-09-01,8150.000000,8875.000000,8125.000000,8550.000000,8123.016113,2394672300
2022-10-01,8450.000000,8900.000000,8125.000000,8800.000000,8360.530273,1737574600
2022-11-01,9000.000000,9400.000000,8550.000000,9300.000000,8835.560547,2309626900
2022-12-01,9275.000000,9350.000000,8350.000000,8550.000000,8123.016113,2124227400
2023-01-01,8575.000000,8850.000000,8000.000000,8475.000000,8083.195801,1941986600
2023-02-01,8575.000000,8950.000000,8400.000000,8750.000000,8345.482422,1332060800
2023-03-01,8725.000000,8900.000000,8250.000000,8750.000000,8345.482422,1975372100
2023-04-01,8825.000000,9200.000000,8650.000000,9050.000000,8804.143555,1097882300
2023-05-01,9050.000000,9325.000000,8700.000000,9050.000000,8804.143555,2259737500
2023-06-01,9050.000000,9325.000000,8950.000000,9150.000000,8901.427734,1050138400
2023-07-01,9025.000000,9400.000000,9025.000000,9125.000000,8877.107422,1307303300
2023-08-01,9175.000000,9450.000000,9100.000000,9175.000000,8925.748047,1406160600
2023-09-01,9200.000000,9275.000000,8825.000000,8825.000000,8585.256836,1277052400
2023-10-01,8900.000000,9250.000000,8700.000000,8750.000000,8512.293945,1473758400
2023-11-01,8750.000000,9075.000000,8600.000000,8975.000000,8731.181641,1367708700
2023-12-01,8925.000000,9450.000000,8675.000000,9400.000000,9144.636719,1671827300
